City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
329,Doha,QA,25.2867,51.5333,104.31,40,0,5.75,clear sky
330,Machalpur,IN,24.1333,76.3,93.43,32,100,7.61,overcast clouds
331,Havelock,US,34.8791,-76.9013,89.56,77,40,13.0,scattered clouds
332,Pitimbu,BR,-7.4706,-34.8086,84.79,64,2,15.99,clear sky
333,Wilson,US,36.1501,-86.2833,60.03,90,90,10.36,light rain
334,Kulachi,PK,31.9286,70.4592,103.51,11,43,3.74,scattered clouds
335,Fairview,US,40.8126,-73.999,50.27,88,90,13.8,overcast clouds
336,Arman,RU,59.7,150.1667,36.23,99,100,3.96,overcast clouds
337,Nizhnyaya Poyma,RU,56.1622,97.1933,32.27,76,38,4.29,scattered clouds
338,Vao,NC,-22.6667,167.4833,68.88,64,98,22.79,overcast clouds
339,Krasnoselkup,RU,65.7,82.4667,40.91,46,6,7.47,clear sky
340,Sahuaripa,MX,29.05,-109.2333,92.03,11,42,2.42,scattered clouds
341,Shymkent,KZ,42.3,69.6,82.99,28,0,0.16,clear sky
342,San Patricio,US,28.017,-97.5169,74.86,70,100,3.24,moderate rain
343,Potot,PH,12.2035,123.4319,81.84,80,100,2.21,overcast clouds
344,Dudinka,RU,69.4058,86.1778,15.87,97,51,4.18,broken clouds
345,Barsi,IN,18.2333,75.7,81.39,62,100,12.12,overcast clouds
346,Ketchikan,US,55.3422,-131.6461,49.98,76,100,5.1,overcast clouds
347,Abilene,US,32.4487,-99.7331,79.29,65,75,1.99,broken clouds
348,Pokrovsk,UA,48.282,37.1758,63.95,88,89,10.92,light rain
349,Sokur,RU,55.2093,83.319,52.16,59,82,3.8,broken clouds
350,Santiago,CL,-33.4569,-70.6483,62.17,66,90,1.14,overcast clouds
351,Ambilobe,MG,-13.2,49.05,73.6,81,43,3.0,scattered clouds
352,Ossora,RU,59.2353,163.0719,38.32,83,100,2.42,overcast clouds
353,Victor Harbor,AU,-35.5667,138.6167,49.8,92,0,6.53,clear sky
354,Norden,DE,53.6,7.2,58.96,67,16,5.01,few clouds
355,Ylivieska,FI,64.0833,24.55,50.88,40,8,5.7,clear sky
356,Athabasca,CA,54.7169,-113.2854,58.82,55,45,12.3,scattered clouds
357,Lavrentiya,RU,65.5833,-171.0,28.72,85,12,11.43,few clouds
358,Polovinnoye,RU,54.7914,65.9864,65.46,40,5,8.1,clear sky
359,Iranshahr,IR,27.2025,60.6848,104.34,7,0,6.91,clear sky
360,Eureka,US,40.8021,-124.1637,52.93,89,33,1.01,scattered clouds
361,Bartica,GY,6.4,-58.6167,84.52,82,100,4.25,overcast clouds
362,Ituporanga,BR,-27.4144,-49.6025,75.0,72,47,6.93,scattered clouds
363,Igrim,RU,63.1906,64.4162,55.96,65,100,2.53,overcast clouds
364,Caborca,MX,30.5838,-111.101,84.49,9,35,13.09,scattered clouds
365,Saint Joseph,US,39.7686,-94.8466,62.1,62,25,9.4,scattered clouds
366,Chibuto,MZ,-24.6867,33.5306,65.23,84,0,4.61,clear sky
367,Mago,RU,53.2514,140.1822,39.7,95,17,3.78,few clouds
368,Qasigiannguit,GL,68.8193,-51.1922,53.78,37,97,21.3,overcast clouds
369,Stornoway,GB,58.2093,-6.3865,60.93,72,100,11.5,overcast clouds
370,Visby,SE,57.6409,18.296,56.77,41,0,11.5,clear sky
371,Saint Anthony,US,45.0205,-93.218,62.74,43,1,4.0,clear sky
372,Westport,US,41.1415,-73.3579,50.45,93,100,1.99,overcast clouds
373,Semnan,IR,35.5729,53.3971,87.33,14,1,4.81,clear sky
374,Muscat,OM,23.6139,58.5922,92.43,43,2,10.96,clear sky
375,Tahoua,NE,14.8888,5.2692,107.58,8,0,6.91,clear sky
376,Yumen,CN,40.2833,97.2,69.66,29,15,6.02,few clouds
377,Brokopondo,SR,4.75,-55.1667,81.07,78,100,3.87,overcast clouds
378,Nagapattinam,IN,10.7667,79.8333,84.9,77,84,14.63,broken clouds
379,Parksepa,EE,57.9062,26.9836,55.2,55,10,11.1,clear sky
380,Sakakah,SA,29.9697,40.2064,98.17,11,0,6.89,clear sky
381,Omsukchan,RU,62.5333,155.8,29.52,93,100,7.2,overcast clouds
382,Abu Samrah,SY,35.3029,37.1841,74.16,40,0,12.57,clear sky
383,Toropets,RU,56.4978,31.6353,54.09,71,77,10.38,broken clouds
384,Ancud,CL,-41.8697,-73.8203,48.42,72,100,8.25,light rain
385,Jacareacanga,BR,-6.2222,-57.7528,95.41,32,23,3.11,few clouds
386,Jand,PK,33.4299,72.0193,96.12,18,2,7.2,clear sky
387,Mocuba,MZ,-16.8392,36.9856,67.55,62,0,3.44,clear sky
388,Seymour,US,38.9592,-85.8903,54.48,73,100,5.99,overcast clouds
389,Shenzhen,CN,22.5455,114.0683,86.86,92,100,11.45,overcast clouds
390,Maragogi,BR,-9.0122,-35.2225,81.36,62,45,9.62,scattered clouds
391,Half Moon Bay,US,37.4636,-122.4286,65.53,85,75,10.36,broken clouds
392,Anadyr,RU,64.75,177.4833,36.1,69,0,5.99,clear sky
393,Nome,US,64.5011,-165.4064,43.16,42,1,21.85,clear sky
394,Jiazi,CN,22.8779,116.067,82.69,86,100,16.11,overcast clouds
395,Palmer,US,42.1584,-72.3287,48.02,83,90,4.0,moderate rain
396,Soure,BR,-0.7167,-48.5233,83.68,68,50,4.52,scattered clouds
397,Berdigestyakh,RU,62.0989,126.6992,53.92,56,95,3.56,overcast clouds
398,Huilong,CN,31.8111,121.655,75.04,87,100,8.05,light rain
399,Souillac,MU,-20.5167,57.5167,75.58,88,75,5.61,light rain
400,Ahipara,NZ,-35.1667,173.1667,54.72,78,56,12.97,broken clouds
401,Bilibino,RU,68.0546,166.4372,44.17,64,75,1.48,broken clouds
402,Tshikapa,CD,-6.4167,20.8,81.19,40,60,1.97,broken clouds
403,Mazabuka,ZM,-15.856,27.748,61.81,33,0,6.15,clear sky
404,Taltal,CL,-25.4,-70.4833,69.73,62,36,4.79,scattered clouds
405,Kungurtug,RU,50.5994,97.5228,37.62,88,81,7.61,broken clouds
406,Kentau,KZ,43.5206,68.5094,81.86,28,100,7.61,overcast clouds
407,Arcos,BR,-20.2819,-45.5394,88.34,32,88,8.52,overcast clouds
408,Russell,US,32.3502,-85.1999,79.05,62,80,11.41,broken clouds
409,Malakal,SS,9.5334,31.6605,91.92,33,61,7.27,broken clouds
410,Metro,ID,-5.1131,105.3067,75.67,91,100,4.21,moderate rain
411,Boquira,BR,-12.8231,-42.7306,89.38,28,100,1.66,overcast clouds
412,Tual,ID,-5.6667,132.75,81.03,82,89,17.81,overcast clouds
413,Husavik,IS,66.0449,-17.3389,57.11,55,66,13.24,broken clouds
414,Lamar,US,33.6668,-95.5836,76.51,74,20,8.25,few clouds
415,Buraydah,SA,26.326,43.975,104.45,8,12,11.45,few clouds
416,Kirensk,RU,57.7853,108.1119,37.13,84,100,3.24,overcast clouds
417,Lincoln,US,40.8,-96.667,60.53,68,40,4.0,scattered clouds
418,Puerto Escondido,MX,15.85,-97.0667,87.67,60,82,5.48,broken clouds
419,Manuk Mangkaw,PH,4.8,119.85,83.84,72,64,3.69,broken clouds
420,Aliquippa,US,40.6367,-80.2401,53.42,91,90,1.01,overcast clouds
421,Katsuura,JP,35.1333,140.3,69.19,86,49,14.81,scattered clouds
422,Tessalit,ML,20.1986,1.0114,107.55,4,58,14.43,broken clouds
423,Nioro,GM,13.35,-15.75,104.47,12,21,8.79,few clouds
424,Nabire,ID,-3.3667,135.4833,77.23,93,100,4.36,overcast clouds
425,Veraval,IN,20.9,70.3667,83.73,80,100,11.21,overcast clouds
426,North Vanlaiphai,IN,23.1333,93.0667,63.99,93,92,0.78,overcast clouds
427,Richards Bay,ZA,-28.783,32.0377,66.81,77,14,6.2,few clouds
428,Karla,EE,59.3723,24.9275,55.36,41,0,8.05,clear sky
429,Fare,PF,-16.7,-151.0167,79.39,69,74,5.68,broken clouds
430,Mulatupo,PA,8.9492,-77.7652,82.74,79,99,1.72,overcast clouds
431,Korla,CN,41.7597,86.1469,80.33,22,81,16.67,broken clouds
432,Kahului,US,20.8947,-156.47,77.85,74,15,5.01,few clouds
433,Malanje,AO,-9.5402,16.341,68.83,48,8,3.15,clear sky
434,Boffa,GN,10.1667,-14.0333,88.52,55,57,12.12,broken clouds
435,Koslan,RU,63.4564,48.8989,40.93,65,81,7.87,broken clouds
436,Boma,GH,7.0805,-2.1697,87.15,57,77,4.54,broken clouds
437,Svetlogorsk,BY,52.6333,29.7333,57.4,88,60,9.01,broken clouds
438,Basco,PH,20.4487,121.9702,84.81,76,100,14.83,overcast clouds
439,Sayat,TM,38.7839,63.8803,96.67,12,0,11.34,clear sky
440,Horta,PT,38.5333,-28.6333,65.84,77,75,0.0,broken clouds
441,Alenquer,BR,-1.9417,-54.7383,86.34,63,86,3.71,overcast clouds
442,Mlonggo,ID,-6.5333,110.7,79.18,81,100,1.61,overcast clouds
443,Setermoen,NO,68.861,18.3486,48.16,65,73,5.19,broken clouds
444,Letlhakane,BW,-21.4167,25.5833,63.79,25,0,3.71,clear sky
445,Tungawan,PH,7.5081,122.3711,79.03,82,72,2.57,broken clouds
446,Batemans Bay,AU,-35.7167,150.1833,52.92,70,79,9.53,broken clouds
447,Vanavara,RU,60.34,102.2797,34.14,93,100,5.17,overcast clouds
448,Ambanja,MG,-13.6833,48.45,73.87,89,16,2.15,few clouds
449,Khatanga,RU,71.9667,102.5,36.34,84,98,9.89,overcast clouds
450,Albanel,CA,48.8832,-72.4487,49.98,46,1,5.75,clear sky
451,Jamkhandi,IN,16.5167,75.3,78.03,73,86,16.55,overcast clouds
452,Churapcha,RU,62.0025,132.4325,48.83,86,97,8.14,light rain
453,Soyo,AO,-6.1349,12.3689,82.45,83,14,10.11,few clouds
454,Poum,NC,-20.2333,164.0167,70.9,65,88,20.2,overcast clouds
455,Chimore,BO,-16.9833,-65.1333,86.05,52,100,3.49,overcast clouds
456,Dabola,GN,10.75,-11.1167,80.02,70,90,3.89,light rain
457,Videira,BR,-27.0083,-51.1517,71.15,74,55,7.27,broken clouds
458,Aktash,RU,50.3,87.7333,32.77,74,30,4.29,scattered clouds
459,Okhotsk,RU,59.3833,143.3,35.53,92,100,10.56,overcast clouds
460,Pala,TD,9.3642,14.9046,96.91,22,85,4.85,overcast clouds
461,Marystown,CA,47.1666,-55.1483,47.46,65,94,17.76,overcast clouds
462,Auki,SB,-8.7676,160.7034,76.03,91,100,2.3,light rain
463,Quelimane,MZ,-17.8786,36.8883,75.15,83,0,8.01,clear sky
464,Verkhnyaya Inta,RU,65.9811,60.3094,42.44,71,100,9.53,overcast clouds
465,Znamenskoye,RU,57.1281,73.8282,55.9,92,46,5.73,light rain
466,Hambantota,LK,6.1241,81.1185,80.35,81,99,19.69,overcast clouds
467,Villa Maria,AR,-32.4075,-63.2402,59.83,39,68,12.75,broken clouds
468,Sinnai,IT,39.3042,9.2036,79.5,52,0,7.31,clear sky
469,Touros,BR,-5.1989,-35.4608,86.9,64,63,18.23,broken clouds
470,Zhigalovo,RU,54.8097,105.1578,34.27,67,20,2.66,few clouds
471,Magugu,TZ,-4.0167,35.7667,71.65,63,92,2.33,overcast clouds
472,Port Blair,IN,11.6667,92.75,81.54,82,100,7.18,overcast clouds
473,Yar-Sale,RU,66.8333,70.8333,49.75,92,100,14.85,light rain
474,Jumla,NP,29.2747,82.1838,55.44,91,86,2.84,overcast clouds
475,Burnie,AU,-41.0667,145.9167,38.95,79,31,3.49,scattered clouds
476,Mount Isa,AU,-20.7333,139.5,58.77,33,0,9.22,clear sky
477,Urengoy,RU,65.9667,78.3667,46.58,47,92,13.49,overcast clouds
478,Mahon,ES,39.8885,4.2658,73.96,40,0,6.91,clear sky
479,Wajir,KE,1.7471,40.0573,87.76,42,0,0.0,clear sky
480,Tilichiki,RU,60.4667,166.1,35.58,86,99,5.7,overcast clouds
481,Honiara,SB,-9.4333,159.95,76.08,92,100,2.77,overcast clouds
482,Qazvin,IR,36.2797,50.0049,80.22,28,20,2.3,few clouds
483,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,89.4,66,40,1.9,scattered clouds
484,Roma,US,43.2128,-75.4557,58.86,69,100,7.0,overcast clouds
485,Amga,RU,60.8953,131.9608,47.73,94,99,5.57,light rain
486,Jalu,LY,29.0331,21.5482,102.2,11,2,8.05,clear sky
487,Lorengau,PG,-2.0226,147.2712,82.35,77,93,11.77,light rain
488,Kanniyakumari,IN,8.0833,77.5667,80.92,81,37,21.52,scattered clouds
489,Barra,BR,-11.0894,-43.1417,88.14,32,90,1.7,overcast clouds
490,Wamba,NG,8.9333,8.6,80.13,72,87,8.77,light rain
491,Ariogala,LT,55.2667,23.4667,57.78,78,54,8.48,broken clouds
492,Savannakhet,LA,16.566,104.751,82.9,75,100,5.91,overcast clouds
493,Tura,IN,25.5198,90.2201,79.5,67,27,2.84,scattered clouds
494,Port Lincoln,AU,-34.7333,135.8667,56.44,65,0,14.38,clear sky
495,Chimoio,MZ,-19.1164,33.4833,66.06,42,0,5.99,clear sky
496,Mana,GF,5.6592,-53.7767,79.65,87,100,7.9,overcast clouds
497,Chai Badan,TH,15.2,101.1333,82.83,82,81,6.53,broken clouds
498,Tabas,IR,33.5959,56.9244,91.81,12,0,1.83,clear sky
499,Montbrison,FR,45.6667,4.0833,73.74,71,96,8.3,overcast clouds
500,Esso,RU,55.9333,158.7,36.07,97,97,3.2,overcast clouds
501,Monterey,US,36.2505,-121.2516,57.27,44,44,6.22,scattered clouds
502,Turukhansk,RU,65.8167,87.9833,29.88,89,54,7.72,broken clouds
503,Nieuw Amsterdam,SR,5.8833,-55.0833,86.16,70,40,7.65,scattered clouds
504,Franca,BR,-20.5386,-47.4008,83.28,34,78,11.1,broken clouds
505,Lao Cai,VN,22.4833,103.95,80.31,86,82,2.01,broken clouds
506,Luohe,CN,33.5717,114.0353,72.68,70,67,3.74,light rain
507,Campbell River,CA,50.0163,-125.2446,59.27,61,20,1.01,few clouds
508,Severo-Yeniseyskiy,RU,60.3725,93.0408,31.35,98,100,7.36,light snow
509,Namibe,AO,-15.1961,12.1522,75.07,69,9,7.34,clear sky
510,Emba,KZ,48.8264,58.1442,71.11,61,46,15.59,scattered clouds
511,Qinhuangdao,CN,39.9317,119.5883,56.14,64,1,4.45,clear sky
512,Mugur-Aksy,RU,50.35,90.5,38.17,60,3,5.59,clear sky
513,Acapulco,MX,16.8634,-99.8901,88.21,56,27,7.05,scattered clouds
514,Koudougou,BF,12.25,-2.3667,103.64,16,45,13.98,scattered clouds
515,Clinton,US,42.587,-82.9199,62.56,47,58,1.01,broken clouds
516,Upata,VE,8.0086,-62.3989,83.19,65,83,7.56,broken clouds
517,Llallagua,BO,-18.4167,-66.6333,47.89,28,96,6.15,overcast clouds
518,Ostuni,IT,40.7276,17.5764,75.29,57,21,6.08,few clouds
519,Moron,AR,-34.6534,-58.6198,55.8,45,1,12.57,clear sky
520,Lesnikovo,RU,55.2822,65.3175,66.04,41,6,7.31,clear sky
521,Grenfell,AU,-33.9,148.1667,37.06,76,0,6.08,clear sky
522,Bedford,GB,52.1346,-0.4663,68.56,48,0,6.91,clear sky
523,Hami,CN,42.8,93.45,83.12,10,75,8.12,broken clouds
524,Kirakira,SB,-10.4544,161.9205,76.95,91,98,4.41,light rain
525,Jamalpur,BD,24.9167,89.9333,83.88,71,9,7.31,clear sky
526,Murchison,NZ,-41.8,172.3333,43.2,98,100,1.88,overcast clouds
527,Kampot,KH,10.6167,104.1833,80.65,85,14,5.79,few clouds
528,Villarrica,PY,-25.75,-56.4333,75.74,62,65,9.75,broken clouds
529,Ginda,IN,30.6945,78.4932,62.92,83,75,3.78,broken clouds
530,Komsomolskiy,UZ,40.4272,71.7189,83.62,24,100,9.22,overcast clouds
531,Laguna,US,38.421,-121.4238,77.25,58,40,1.99,scattered clouds
532,Axim,GH,4.8699,-2.2405,83.68,73,86,10.09,overcast clouds
533,Tortoli,IT,39.9256,9.6572,80.98,57,51,2.8,broken clouds
534,Jutai,BR,-5.1833,-68.9,86.2,69,58,0.89,broken clouds
535,Verkhoyansk,RU,67.5447,133.385,41.65,68,90,7.38,overcast clouds
536,Pisco,PE,-13.7,-76.2167,66.02,88,90,6.91,overcast clouds
537,Palafrugell,ES,41.9174,3.1631,72.36,75,66,16.82,broken clouds
538,Telimele,GN,10.9167,-13.3333,94.32,33,66,0.96,broken clouds
539,Yaan,NG,7.3833,8.5667,92.88,43,71,7.14,broken clouds
540,Linqu,CN,36.5156,118.5397,58.77,76,0,0.89,light rain
541,Ayan,RU,56.45,138.1667,36.66,92,72,12.17,broken clouds
542,Gat,IL,31.61,34.7642,76.82,38,0,7.49,clear sky
543,Sinnamary,GF,5.3833,-52.95,80.82,83,91,9.01,overcast clouds
544,Stephenville,US,32.2207,-98.2023,77.18,83,90,5.75,overcast clouds
545,Baft,IR,29.234,56.6057,77.16,10,74,5.44,broken clouds
546,Myitkyina,MM,25.3833,97.4,79.34,80,89,2.64,overcast clouds
547,Copiapo,CL,-27.3667,-70.3333,81.12,22,0,5.41,clear sky
548,Launceston,AU,-41.45,147.1667,33.44,94,57,1.88,broken clouds
549,Deep River,CA,46.1001,-77.4995,62.44,20,0,6.85,clear sky
550,La Romana,DO,18.4273,-68.9728,83.93,100,75,11.5,broken clouds
551,Vanimo,PG,-2.6741,141.3028,78.12,90,94,3.49,overcast clouds
552,Casper,US,42.8666,-106.3131,57.51,65,47,3.0,scattered clouds
553,Bhinmal,IN,25.0,72.25,94.44,32,30,13.02,scattered clouds
554,Nouakchott,MR,18.0858,-15.9785,80.53,70,94,22.93,overcast clouds
555,Joshimath,IN,30.5667,79.5667,66.97,89,69,0.81,broken clouds
556,Grajau,BR,-5.8194,-46.1386,92.17,40,63,2.13,broken clouds
557,Road Town,VG,18.4167,-64.6167,86.09,70,62,13.62,broken clouds
558,Gnjilane,XK,42.4604,21.4699,70.12,55,29,7.0,scattered clouds
559,Vila Do Maio,CV,15.1333,-23.2167,72.37,83,28,18.48,scattered clouds
560,Pevek,RU,69.7008,170.3133,40.6,63,3,9.69,clear sky
561,Kashi,CN,39.4547,75.9797,79.27,21,58,9.19,broken clouds
562,Dunedin,NZ,-45.8742,170.5036,49.8,96,100,1.01,moderate rain
563,Merauke,ID,-8.4667,140.3333,74.34,82,86,11.86,overcast clouds
564,Monrovia,LR,6.3005,-10.7969,83.97,80,100,5.99,light rain
565,Bauchi,NG,10.5,10.0,89.69,33,100,7.27,overcast clouds
566,Portland,US,45.5234,-122.6762,65.52,67,20,1.99,few clouds
567,Takab,IR,36.4009,47.1133,64.53,23,0,6.71,clear sky
568,Quatre Cocos,MU,-20.2078,57.7625,74.08,87,23,4.38,light rain
569,Bud,US,39.447,-86.1758,59.2,67,100,12.21,overcast clouds
570,Iracoubo,GF,5.4802,-53.2011,81.19,79,88,9.35,overcast clouds
571,Sochaczew,PL,52.2294,20.2384,61.23,74,100,6.93,overcast clouds
572,Togur,RU,58.3631,82.8265,41.95,54,10,3.76,clear sky
573,Krasnoarmeysk,RU,51.0239,45.6969,64.36,88,59,8.52,broken clouds
574,Madaba,JO,31.5833,35.6667,75.36,42,0,6.91,clear sky
575,Bulnes,CL,-36.7423,-72.2985,53.71,71,100,8.12,overcast clouds
576,Nara,JP,34.6851,135.8049,63.68,86,55,1.36,broken clouds
577,Tecoanapa,MX,16.5167,-98.75,88.2,59,30,8.37,scattered clouds
578,Puerto El Triunfo,SV,13.2833,-88.55,87.96,59,83,9.84,broken clouds
579,Khash,IR,28.2211,61.2158,83.73,10,0,7.74,clear sky
580,Itaberai,BR,-16.0203,-49.8103,87.1,34,90,6.71,overcast clouds
581,Yulara,AU,-25.2406,130.9889,48.2,55,72,8.75,broken clouds
582,Rovaniemi,FI,66.5,25.7167,51.21,37,0,3.44,clear sky
583,Buckeye,US,33.3703,-112.5838,94.53,12,45,6.55,scattered clouds
584,Ambon,ID,-3.6954,128.1814,80.24,81,99,8.93,overcast clouds
585,Caconda,AO,-13.7333,15.0667,63.0,32,59,3.04,broken clouds
586,Miles City,US,46.4083,-105.8406,63.52,37,21,8.34,few clouds
587,Alexandria,EG,31.2156,29.9553,73.6,67,0,7.36,clear sky
588,Celestun,MX,20.8667,-90.4,88.56,51,4,2.75,clear sky
589,Saint-Georges,GD,12.0564,-61.7485,83.88,65,20,23.02,few clouds
590,Aksarka,RU,66.5606,67.7975,47.28,72,98,15.19,overcast clouds
591,Pangkalanbuun,ID,-2.6833,111.6167,73.44,98,100,2.51,overcast clouds
592,Hagere Hiywet,ET,8.9833,37.85,64.78,45,64,5.01,broken clouds
593,Kroya,ID,-7.6331,109.2461,75.2,85,100,1.34,overcast clouds
594,Dhidhdhoo,MV,6.8833,73.1,83.75,72,74,21.94,broken clouds
595,Severodvinsk,RU,64.5635,39.8302,41.11,68,62,16.98,light rain
596,Dickinson,US,29.4608,-95.0513,86.0,65,75,1.01,broken clouds
597,Taitung,TW,22.7583,121.1444,80.91,83,92,5.28,overcast clouds
598,Sur,OM,22.5667,59.5289,91.0,49,13,10.11,few clouds
599,Mokhsogollokh,RU,61.4681,128.9203,50.52,77,76,6.42,broken clouds
600,Puerto Madero,MX,14.7208,-92.4215,88.0,66,75,5.75,broken clouds
601,Petauke,ZM,-14.2426,31.3253,61.5,49,0,0.69,clear sky
602,Leningradskiy,RU,69.3833,178.4167,29.89,80,79,7.7,broken clouds
603,Ordu,TR,40.9086,37.6845,49.1,98,99,2.68,overcast clouds
604,Samana,DO,19.2056,-69.3369,88.02,70,20,9.22,few clouds
605,Camacha,PT,33.0833,-16.3333,68.76,68,40,16.11,scattered clouds
606,Piranhas,BR,-16.4269,-51.8222,88.66,36,99,6.51,overcast clouds
607,Dongli,CN,23.5656,116.8194,82.17,81,100,6.55,overcast clouds
608,Gazojak,TM,41.1875,61.4036,94.42,14,7,6.78,clear sky
609,Dalbandin,PK,28.8947,64.4101,89.71,11,0,9.01,clear sky
610,Flinders,AU,-34.5833,150.8552,55.2,70,100,8.99,overcast clouds
611,Skibbereen,IE,51.55,-9.2667,62.4,78,3,5.57,clear sky
612,Rio Gallegos,AR,-51.6226,-69.2181,35.65,60,20,17.27,few clouds
613,Flagstaff,US,35.1981,-111.6513,75.09,13,32,3.0,scattered clouds
614,Kalmunai,LK,7.4167,81.8167,82.56,77,95,4.27,overcast clouds
615,Camana,PE,-16.6228,-72.7111,69.1,79,69,7.85,broken clouds
616,Salcedo,PH,12.8105,121.4674,79.86,84,98,2.66,overcast clouds
617,Havoysund,NO,70.9963,24.6622,41.88,88,97,21.03,overcast clouds
618,Bitung,ID,1.4451,125.1824,79.18,87,100,8.14,overcast clouds
619,Sibolga,ID,1.7427,98.7792,77.11,90,30,3.29,scattered clouds
620,Madimba,TZ,-10.4,40.3333,73.54,81,15,6.71,few clouds
621,Killybegs,IE,54.6333,-8.45,65.91,63,7,5.28,clear sky
622,Pskov,RU,57.8136,28.3496,58.91,55,0,4.47,clear sky
623,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,81.61,60,44,9.66,scattered clouds
624,Maumere,ID,-8.6199,122.2111,77.45,83,74,5.3,broken clouds
625,Lima,PE,-12.0432,-77.0282,64.65,77,90,3.44,overcast clouds
626,Alta Floresta,BR,-9.8756,-56.0861,86.74,43,11,3.56,few clouds
627,Dobson,US,36.3957,-80.7226,78.13,85,90,7.92,light rain
628,Sexsmith,CA,55.35,-118.786,56.57,48,19,13.53,few clouds
629,Olinda,BR,-8.0089,-34.8553,80.33,61,20,13.27,few clouds
630,Collie,AU,-33.3667,116.15,51.98,97,100,3.31,overcast clouds
631,Porto Novo,BJ,6.4965,2.6036,85.82,72,100,8.81,overcast clouds
632,San Miguel,SV,13.4833,-88.1833,97.36,35,60,1.59,broken clouds
633,Bhavnagar,IN,21.7667,72.15,89.87,57,100,18.21,overcast clouds
634,Tukrah,LY,32.5341,20.5791,76.75,46,36,23.76,scattered clouds
635,Norman,US,35.2226,-97.4395,67.23,66,1,12.66,clear sky
636,Tamayong,PH,7.1331,125.3797,69.84,91,99,1.83,light rain
637,Cap-Aux-Meules,CA,47.3821,-61.8597,42.89,75,100,7.09,overcast clouds
638,Edea,CM,3.8,10.1333,80.33,90,75,4.0,light rain
639,Mahibadhoo,MV,3.7833,72.9667,84.11,73,100,19.17,overcast clouds
640,Tyup,KG,42.7276,78.3648,55.9,69,9,6.62,clear sky
641,Carutapera,BR,-1.195,-46.02,84.79,69,94,7.58,overcast clouds
642,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,71,74,2.71,broken clouds
643,Pringsewu,ID,-5.3582,104.9744,74.46,96,100,4.63,heavy intensity rain
644,Port Hedland,AU,-20.3167,118.5667,69.85,83,100,3.44,overcast clouds
645,Vallenar,CL,-28.5708,-70.7581,82.74,17,0,5.28,clear sky
646,Gorontalo,ID,0.5412,123.0595,75.79,94,93,0.85,overcast clouds
647,Bagula,IN,23.3167,88.65,83.64,77,66,9.42,broken clouds
648,Mackenzie,CA,55.2999,-123.1698,51.57,53,60,6.15,broken clouds
649,Paita,PE,-5.0892,-81.1144,71.83,79,98,10.58,overcast clouds
650,Maraa,BR,-1.8333,-65.3667,89.96,58,43,2.44,scattered clouds
651,Kristinehamn,SE,59.3098,14.1081,72.37,49,12,3.49,few clouds
652,Okha,RU,53.5739,142.9478,34.39,96,100,12.93,overcast clouds
653,Pacific Grove,US,36.6177,-121.9166,63.57,90,86,4.0,overcast clouds
654,Karimpur,IN,23.9667,88.6167,85.14,68,72,9.95,broken clouds
655,Walkerburn,GB,55.6236,-3.017,67.01,83,100,1.16,overcast clouds
656,Zhanaozen,KZ,43.3,52.8,82.17,29,74,7.52,broken clouds
657,Lamu,KE,-2.2717,40.902,77.97,78,60,10.74,broken clouds
658,Aswan,EG,24.0934,32.907,98.73,9,99,11.18,overcast clouds
659,Zatoka,UA,46.0725,30.4654,70.34,73,30,16.84,scattered clouds
660,Paamiut,GL,61.994,-49.6678,35.58,90,100,5.66,overcast clouds
661,Nyurba,RU,63.2842,118.3319,51.15,56,11,2.8,few clouds
662,La Ronge,CA,55.1001,-105.2842,46.65,81,90,14.97,overcast clouds
